order_date,abn,respb_scene,respb_scene_name,actualcnt,cnt,ratio_payed
2017-01-24,abn2-chaoshi,2-4-1,取餐后__专送超时,73713,53.33521457,2.605124936
2017-01-24,abn3,3-1-0,商户确认订单前__商户确认前用户取消,33687,16.96496918,1.190547715
2017-01-13,payed,_汇总0,1支付成功订单量,5727124,93.16550566,93.16550566
2017-01-13,created,_汇总created,创建订单量,6147258,6147258,6147258
2017-01-13,abnormal,_汇总0,3总异常订单,551010,9.621059366,9.621059366
2017-01-13,bookord,_汇总0,2预定单,172779,3.016854533,3.016854533
2017-01-13,abn1,_汇总,_汇总,43517,0.759840367,0.759840367
2017-01-13,abn2,_汇总,_汇总,96944,1.692716973,1.692716973
2017-01-13,abn2-chaoshi,_汇总,_汇总,207733,3.627178318,3.627178318
2017-01-13,abn3,_汇总,_汇总,202562,3.536888672,3.536888672
2017-01-13,abn1-ydnorm,_汇总,_汇总,254,0.004435036,0.004435036
2016-12-17,payed,_汇总0,1支付成功订单量,6712812,92.05985196,92.05985196
2016-12-17,created,_汇总created,创建订单量,7291791,7291791,7291791
2016-12-17,abnormal,_汇总0,3总异常订单,452148,6.735597541,6.735597541
2016-12-17,bookord,_汇总0,2预定单,168149,2.504896607,2.504896607
2016-12-17,abn1-ydnorm,_汇总,_汇总,246,0.003664634,0.003664634
2016-12-17,abn2-chaoshi,_汇总,_汇总,170044,2.533126207,2.533126207
2016-12-17,abn1,_汇总,_汇总,25760,0.383743802,0.383743802
2016-12-17,abn2,_汇总,_汇总,66814,0.99532059,0.99532059
2016-12-17,abn3,_汇总,_汇总,189284,2.819742308,2.819742308
2017-01-19,payed,_汇总0,1支付成功订单量,4896877,93.24207427,93.24207427
2017-01-19,created,_汇总created,创建订单量,5251789,5251789,5251789
2017-01-19,abnormal,_汇总0,3总异常订单,649970,13.27315348,13.27315348
2017-01-19,bookord,_汇总0,2预定单,148448,3.031483127,3.031483127
2017-01-19,abn1,_汇总,_汇总,56446,1.15269385,1.15269385
2017-01-19,abn2,_汇总,_汇总,102659,2.096417778,2.096417778
2017-01-19,abn2-chaoshi,_汇总,_汇总,256496,5.237950637,5.237950637
2017-01-19,abn3,_汇总,_汇总,234087,4.780332445,4.780332445
2017-01-19,abn1-ydnorm,_汇总,_汇总,282,0.005758772,0.005758772
2016-12-01,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,110,0.481969943,0.002015365
2016-12-01,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,162,0.709810279,0.002968083
2016-12-01,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,455,1.993602944,0.008336283
2016-12-01,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,80,0.350523595,0.00146572
2016-12-01,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,4,1.709401709,7.3286E-05
2016-12-01,abn2-chaoshi,2-4-2,取餐后__快送选推超时,17468,12.02160972,0.320039985
2016-12-01,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,12,0.00759662,0.000219858
2016-12-02,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,6,0.025558017,0.000113815
2016-12-02,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,357,1.520701994,0.006772001
2016-12-02,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,43,0.183165786,0.000815675
2016-12-02,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,10,2.857142857,0.000189692
2016-12-02,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,129,36.85714286,0.002447026
2016-12-02,abn2-chaoshi,2-4-1,取餐后__专送超时,89037,64.24072324,1.688959893
2016-12-03,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1098,4.802309307,0.018829921
2016-12-03,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,49,0.214310707,0.000840315
2016-12-03,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,35,0.153079076,0.000600225
2016-12-03,abn1-ydnorm,1-2-2,商户确认订单后，运力接单前__超时呼单,1,0.396825397,1.71493E-05
2016-12-03,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,75,29.76190476,0.001286197
2016-12-03,abn3,3-1-3,商户确认订单前__风控取消,18800,11.31126433,0.322406663
2016-12-03,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,8418,5.064799105,0.144362728
2016-12-04,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,1,0.004457917,1.66823E-05
2016-12-04,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,358,1.595934379,0.005972253
2016-12-04,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,2180,9.718259629,0.036367349
2016-12-04,abn1,1-3-4,运力接单后，取餐前__商户取消运单,3,0.013373752,5.00468E-05
2016-12-04,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),684,3.049215407,0.011410673
2016-12-04,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,7,3.703703704,0.000116776
2016-12-04,abn3,3-1-2,商户确认订单前__商户拒单,15955,9.664835265,0.26616562
2016-12-04,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,14411,8.729548167,0.240408195
2016-12-05,abn1,1-3-3,运力接单后，取餐前__商户取消订单,3324,16.80825243,0.061894704
2016-12-05,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,1996,10.09304207,0.037166615
2016-12-05,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,63730,45.60253594,1.186687574
2016-12-06,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,353,1.736777368,0.006441227
2016-12-06,abn1,1-4-1,取餐后__T 之内用户取消,11,0.054120541,0.000200718
2016-12-06,abn3,3-1-0,商户确认订单前__商户确认前用户取消,30807,21.49900555,0.562138502
2016-12-07,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,147,0.703450256,0.002653425
2016-12-07,abn1,1-3-1,运力接单后，取餐前__用户取消,7468,35.73718716,0.134801225
2016-12-07,abn2,2-4-4,取餐后__配送完成，但被标欺诈,18529,34.34731027,0.33445794
2016-12-07,abn2,2-4-OTHER,取餐后__其他标品超时,10,0.018537056,0.000180505
2016-12-08,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,3567,15.97545683,0.062583658
2016-12-08,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,4,1.860465116,7.01807E-05
2016-12-08,abn2,2-4-3,取餐后__配送异常(用户原因),1399,2.110742305,0.024545707
2016-12-09,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,35,0.157913734,0.00060113
2016-12-09,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,3874,6.566658191,0.066536456
2016-12-09,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,241,0.408509196,0.004139206
2016-12-09,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,1570,2.661242478,0.026964955
2016-12-09,abn2,2-4-2,取餐后__快送选推超时,2,0.003390118,3.43503E-05
2016-12-10,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,190,0.741926666,0.002919914
2016-12-10,abn1,1-3-1,运力接单后，取餐前__用户取消,9862,38.50989886,0.151558904
2016-12-10,abn2,2-4-4,取餐后__配送完成，但被标欺诈,28132,42.81300887,0.432331685
2016-12-10,abn2,2-4-OTHER,取餐后__其他标品超时,33,0.050221431,0.000507143
2016-12-11,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,3872,15.25550609,0.057946063
2016-12-11,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,9,3.585657371,0.000134689
2016-12-11,abn2,2-4-3,取餐后__配送异常(用户原因),1816,2.683611645,0.027177183
2016-12-12,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,59,0.21373714,0.000922562
2016-12-12,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,3973,5.891948807,0.062124398
2016-12-12,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,424,0.628790912,0.006629938
2016-12-12,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2276,3.375302161,0.035589008
2016-12-13,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,23698,33.30756581,0.372420866
2016-12-13,abn2,2-3-2,运力接单后，取餐前__商户取消运单,5893,8.282618168,0.092610185
2016-12-13,abn2,2-4-1,取餐后__专送超时,46,0.064653052,0.000722903
2016-12-14,abn1,1-3-9,运力接单后，取餐前__物流系统原因,119,0.467730524,0.001897501
2016-12-14,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,11,3.606557377,0.000175399
2016-12-14,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,200,0.285930776,0.003189077
2016-12-14,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,51785,31.93135852,0.825731638
2016-12-15,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,80,0.31439126,0.001281787
2016-12-15,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,169,0.664151537,0.002707776
2016-12-15,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),55,22.26720648,0.000881229
2016-12-15,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,8066,12.04653733,0.129236207
2016-12-16,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,96,0.384661618,0.001520013
2016-12-16,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,188,0.753295669,0.002976692
2016-12-16,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,495,1.983411468,0.007837568
2016-12-16,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,121,0.484833914,0.00191585
2016-12-16,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,9,3.249097473,0.000142501
2016-12-16,abn2-chaoshi,2-4-2,取餐后__快送选推超时,13972,8.474658515,0.221225241
2016-12-16,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,15,0.008728949,0.000237502
2016-12-17,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,21,0.081521739,0.000312835
2016-12-17,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,459,1.781832298,0.006837671
2016-12-17,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,45,0.174689441,0.00067036
2016-12-17,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,3,1.219512195,4.46907E-05
2016-12-17,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,97,39.43089431,0.001444998
2016-12-17,abn2-chaoshi,2-4-1,取餐后__专送超时,92763,54.55235116,1.381879904
2016-12-18,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,939,3.827653677,0.013820748
2016-12-18,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,75,0.305723137,0.001103894
2016-12-18,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,44,0.179357574,0.000647618
2016-12-18,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,59,26.22222222,0.000868396
2016-12-18,abn3,3-1-3,商户确认订单前__风控取消,26980,14.30548412,0.397107328
2016-12-18,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,10809,5.731207483,0.159093147
2016-12-19,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,3,0.012631579,4.82769E-05
2016-12-19,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,423,1.781052632,0.006807038
2016-12-19,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,1789,7.532631579,0.028789102
2016-12-19,abn1,1-3-4,运力接单后，取餐前__商户取消运单,6,0.025263158,9.65537E-05
2016-12-19,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),855,3.6,0.013758906
2016-12-19,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,6,2.542372881,9.65537E-05
2016-12-19,abn3,3-1-2,商户确认订单前__商户拒单,17504,10.97408826,0.281679398
2016-12-19,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,15003,9.406092675,0.241432587
2016-12-20,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,8,0.027926135,0.000120477
2016-12-20,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,590,2.059552484,0.008885146
2016-12-20,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,80,0.279261354,0.001204766
2016-12-20,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,7,2.222222222,0.000105417
2016-12-20,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,119,37.77777778,0.001792089
2016-12-20,abn2-chaoshi,2-4-1,取餐后__专送超时,106989,61.12260055,1.611208296
2016-12-21,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1822,3.341892883,0.027058427
2016-12-21,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,942,1.72780631,0.013989593
2016-12-21,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,66,0.121056493,0.000980163
2016-12-21,abn1-ydnorm,1-2-2,商户确认订单后，运力接单前__超时呼单,1,0.149700599,1.48509E-05
2016-12-21,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,177,26.49700599,0.002628618
2016-12-21,abn3,3-1-3,商户确认订单前__风控取消,23833,8.622118032,0.353942637
2016-12-21,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,13504,4.885372463,0.200547198
2016-12-22,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,5,0.018940111,7.65509E-05
2016-12-22,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,350,1.325807796,0.005358561
2016-12-22,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,1790,6.78055987,0.027405213
2016-12-22,abn1,1-3-4,运力接单后，取餐前__商户取消运单,9,0.0340922,0.000137792
2016-12-22,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1103,4.178188568,0.016887123
2016-12-22,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,10,3.521126761,0.000153102
2016-12-22,abn3,3-1-2,商户确认订单前__商户拒单,18782,7.730172449,0.287555706
2016-12-22,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,16342,6.725933243,0.250198879
2016-12-23,abn1,1-3-3,运力接单后，取餐前__商户取消订单,4427,16.02359925,0.067951644
2016-12-23,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,2825,10.22513392,0.043361959
2016-12-23,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,107938,50.22754981,1.656779884
2016-12-24,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,759,1.749412253,0.0104136
2016-12-24,abn1,1-4-1,取餐后__T 之内用户取消,38,0.087585857,0.000521366
2016-12-24,abn3,3-1-0,商户确认订单前__商户确认前用户取消,51844,18.3763168,0.711307852
2016-12-25,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,542,0.97789806,0.006940995
2016-12-25,abn1,1-3-1,运力接单后，取餐前__用户取消,18962,34.2119982,0.242832366
2016-12-25,abn2,2-4-4,取餐后__配送完成，但被标欺诈,31356,32.84967471,0.401553195
2016-12-25,abn2,2-4-OTHER,取餐后__其他标品超时,64,0.067048705,0.000819601
2016-12-26,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,8388,19.57389214,0.118283201
2016-12-26,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,29,5.894308943,0.000408943
2016-12-26,abn2,2-4-3,取餐后__配送异常(用户原因),3347,3.974870552,0.047197648
2016-12-27,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,69,0.19685601,0.000983424
2016-12-27,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,4769,6.17154541,0.067970288
